Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
13318,2464,331,17,335,30,713,179,217,177,1221,58.78,288.05,552.41,25.32,Type_10,Area_4,Type_6
13321,2336,350,15,134,16,1549,191,213,159,603,70.89,393.59,383.67,30.42,Type_10,Area_4,Type_6
13327,2421,51,20,85,16,742,225,192,93,1112,59.6,399.83,813.59,64.41,Type_10,Area_4,Type_6
13329,2385,347,22,134,67,819,174,200,161,1150,49.57,297.46,1138.83,23.71,Type_10,Area_4,Type_6
13330,2412,93,17,124,41,655,244,212,92,1507,87.66,368.73,1167.91,51.16,Type_6,Area_4,Type_6
13331,2347,353,19,108,22,1537,183,202,154,547,40.96,263.11,1116.64,36.23,Type_10,Area_4,Type_6
13334,2513,56,5,42,1,234,223,229,141,1682,81.78,208.94,524.3,42.15,Type_6,Area_4,Type_6
13335,2449,106,16,192,51,603,246,218,96,1452,55.0,287.28,771.75,22.71,Type_6,Area_4,Type_6
13336,2389,326,21,120,28,750,164,211,185,1524,74.63,411.86,510.51,55.88,Type_11,Area_4,Type_6
13337,2424,48,11,618,92,730,224,216,124,1266,81.38,175.81,876.07,14.01,Type_6,Area_4,Type_6
13344,2432,333,18,361,88,895,177,215,175,1507,70.76,151.07,129.58,61.64,Type_10,Area_4,Type_6
13347,2336,274,31,90,55,1448,124,230,237,706,62.4,277.82,200.82,23.56,Type_10,Area_4,Type_6
13348,2379,343,25,85,22,1485,162,194,166,503,41.86,441.58,91.6,41.38,Type_10,Area_4,Type_6
13349,2417,282,20,67,11,1218,162,237,213,258,55.84,398.03,728.7,58.08,Type_10,Area_4,Type_6
13350,2430,321,25,234,102,722,150,208,194,1253,60.1,182.38,424.69,27.53,Type_10,Area_4,Type_6
13352,2375,320,16,175,40,1565,177,223,186,598,45.65,369.02,1044.54,33.86,Type_10,Area_4,Type_6
13353,2432,330,15,285,83,787,183,220,176,1471,82.07,359.52,738.69,27.57,Type_10,Area_4,Type_6
13354,2387,125,15,417,67,541,244,228,108,1188,68.65,378.25,280.0,33.2,Type_3,Area_4,Type_6
13358,2375,282,13,150,62,1533,182,240,198,636,89.84,344.37,1083.04,29.02,Type_10,Area_4,Type_6
13359,2411,348,18,42,8,1347,183,208,161,391,82.36,332.58,289.2,63.07,Type_10,Area_4,Type_6
13360,2413,346,19,30,10,1318,181,207,162,366,47.84,171.16,1065.67,47.53,Type_10,Area_4,Type_6
13362,2465,113,12,134,21,513,240,228,117,1422,52.89,439.58,433.85,20.1,Type_6,Area_4,Type_6
13364,2418,353,15,108,30,1410,193,213,157,458,52.34,238.34,181.66,23.15,Type_10,Area_4,Type_6
13366,2441,342,23,234,74,644,167,200,167,1318,67.27,272.9,1078.79,11.98,Type_10,Area_4,Type_6
13367,2428,167,12,60,-1,451,230,244,144,1358,39.86,204.44,538.48,6.72,Type_6,Area_4,Type_6
13369,2392,340,14,30,8,525,189,218,168,1353,78.74,320.68,707.77,41.4,Type_11,Area_4,Type_6
13370,2455,309,15,362,106,799,178,229,191,1433,58.59,285.83,320.87,55.1,Type_10,Area_4,Type_6
13371,2329,48,20,212,14,331,223,192,95,1099,81.16,425.68,350.99,15.21,Type_10,Area_4,Type_6
13377,2359,238,24,85,31,1456,168,252,214,671,83.96,217.45,703.14,36.31,Type_10,Area_4,Type_6
13380,2421,256,9,242,50,642,199,246,185,1332,75.84,180.81,601.68,39.34,Type_10,Area_4,Type_6
13381,2437,260,16,295,70,691,178,247,206,1348,35.03,306.97,723.35,42.39,Type_10,Area_4,Type_6
13382,2445,277,15,323,81,716,177,242,204,1357,39.64,352.5,364.9,36.79,Type_10,Area_4,Type_6
13383,2468,81,17,509,127,785,241,207,90,1445,73.99,184.01,939.72,48.32,Type_6,Area_4,Type_6
13385,2436,23,14,30,2,361,211,209,131,1277,56.76,217.73,921.77,60.34,Type_6,Area_4,Type_6
13386,2418,6,19,108,26,469,193,199,140,1266,48.52,185.99,732.71,61.61,Type_11,Area_4,Type_6
13387,2457,285,20,362,93,726,160,235,213,1338,66.44,210.81,1054.87,48.6,Type_10,Area_4,Type_6
13388,2406,40,20,362,73,582,218,192,102,1318,41.11,200.87,697.09,59.71,Type_10,Area_4,Type_6
13389,2398,44,22,350,68,553,219,186,91,1298,67.61,177.2,296.05,60.39,Type_10,Area_4,Type_6
13392,2397,52,18,309,67,532,226,197,98,1302,49.82,266.56,1169.31,21.05,Type_10,Area_4,Type_6
13393,2485,113,10,67,8,492,238,229,120,1328,43.87,435.19,193.88,6.11,Type_6,Area_4,Type_6
13395,2440,9,21,127,28,384,191,192,133,1201,33.3,200.09,635.75,18.42,Type_11,Area_4,Type_6
13396,2455,239,20,391,82,698,178,252,207,1282,40.6,232.21,834.67,40.05,Type_10,Area_4,Type_6
13397,2303,65,10,0,0,175,230,221,123,1131,62.92,221.69,1178.0,63.24,Type_14,Area_4,Type_6
13403,2368,12,22,42,18,1298,191,188,127,799,51.92,363.05,132.85,58.03,Type_10,Area_4,Type_6
13404,2498,289,16,210,67,1283,172,236,204,510,58.23,211.68,406.06,15.11,Type_10,Area_4,Type_6
13405,2453,325,15,150,19,256,182,223,180,1144,45.99,184.77,281.97,27.2,Type_10,Area_4,Type_6
13406,2403,115,14,242,67,589,243,226,109,1392,50.69,312.74,597.75,47.86,Type_1,Area_4,Type_6
13408,2338,75,23,60,19,1155,241,189,66,895,82.97,175.48,939.41,23.48,Type_10,Area_4,Type_6
13410,2477,2,13,67,0,342,202,215,150,1198,80.42,248.04,604.02,24.24,Type_11,Area_4,Type_6
13411,2455,1,15,300,57,470,198,211,150,1136,37.29,376.84,347.11,58.52,Type_10,Area_4,Type_6
13412,2399,116,13,216,58,598,242,227,111,1416,42.9,244.26,1036.25,59.57,Type_1,Area_4,Type_6
13413,2366,137,20,150,36,457,247,228,100,1333,32.23,443.62,191.01,5.89,Type_1,Area_4,Type_6
13414,2314,46,15,95,0,216,224,207,114,1205,38.45,377.56,1180.35,24.5,Type_10,Area_4,Type_6
13417,2363,45,12,120,44,1100,223,213,122,853,34.66,318.79,483.3,61.65,Type_10,Area_4,Type_6
13418,2394,260,19,30,9,1341,170,247,213,721,87.58,358.59,107.06,42.7,Type_10,Area_4,Type_6
13420,2393,2,21,30,11,1279,186,195,142,785,75.28,295.03,462.23,16.47,Type_10,Area_4,Type_6
13425,2437,126,12,323,81,864,241,231,118,1224,82.19,169.03,725.3,16.47,Type_2,Area_4,Type_6
13429,2321,100,19,30,5,516,248,210,83,564,45.75,383.63,902.3,51.54,Type_10,Area_4,Type_6
13430,2375,23,30,42,25,1065,188,162,95,780,49.72,392.63,787.61,53.82,Type_10,Area_4,Type_6
13436,2340,349,2,67,7,335,215,235,158,1426,87.6,259.95,1158.74,60.22,Type_10,Area_4,Type_6
13438,2318,319,21,30,2,618,162,216,192,725,76.71,299.54,978.78,53.26,Type_10,Area_4,Type_6
13439,2437,276,25,85,13,1209,145,236,226,858,81.32,330.66,376.58,6.29,Type_10,Area_4,Type_6
13447,2341,317,32,67,25,591,120,194,205,671,53.25,400.62,753.34,25.6,Type_10,Area_4,Type_6
13448,2409,334,16,212,100,787,181,217,174,607,64.57,273.94,277.55,24.56,Type_10,Area_4,Type_6
13449,2430,357,23,192,80,916,178,193,148,636,79.89,334.92,284.18,49.17,Type_10,Area_4,Type_6
13450,2406,295,28,42,21,1124,130,219,223,807,41.3,185.19,636.59,46.18,Type_10,Area_4,Type_6
13451,2511,48,6,541,84,421,222,227,140,882,77.07,265.92,1146.66,35.79,Type_6,Area_4,Type_6
13458,2335,27,29,30,12,470,194,163,90,666,36.73,396.14,499.93,51.49,Type_10,Area_4,Type_6
13464,2379,36,34,85,56,402,196,147,63,638,75.17,395.39,913.57,20.14,Type_10,Area_4,Type_6
13465,2401,325,8,0,0,1062,201,232,170,743,69.47,322.46,148.27,51.94,Type_10,Area_4,Type_6
13471,2365,292,18,30,6,560,165,233,207,592,39.33,401.55,831.21,36.71,Type_10,Area_4,Type_6
13481,2377,29,15,0,0,537,213,205,124,541,71.68,346.7,620.64,61.72,Type_10,Area_4,Type_6
13485,2495,16,19,301,67,732,201,198,130,446,76.86,406.47,374.94,56.14,Type_10,Area_4,Type_6
13490,2511,56,14,210,83,743,228,208,110,433,56.26,159.54,481.91,5.56,Type_10,Area_4,Type_6
13491,2463,254,22,201,48,552,163,248,219,335,81.37,312.87,922.82,23.66,Type_10,Area_4,Type_6
13492,2510,266,17,300,95,607,173,245,209,335,40.05,391.78,978.88,29.21,Type_10,Area_4,Type_6
13496,2442,36,11,120,52,361,219,216,131,474,52.55,172.94,448.94,29.01,Type_10,Area_4,Type_6
13497,2416,66,20,30,14,408,235,195,84,404,85.66,197.98,179.16,62.32,Type_10,Area_4,Type_6
13516,2454,50,17,124,46,277,226,201,103,390,62.98,401.1,150.82,28.13,Type_6,Area_4,Type_6
13592,2731,102,15,371,-10,721,243,220,102,360,55.32,215.91,138.99,17.01,Type_4,Area_3,Type_6
13600,2738,91,14,335,-3,752,241,218,104,391,86.35,178.15,483.54,49.9,Type_4,Area_3,Type_6
13601,2707,82,11,379,-17,725,235,220,115,242,41.2,187.09,1124.05,63.51,Type_4,Area_3,Type_6
13602,2695,111,11,402,-27,698,238,229,119,182,41.9,279.17,895.12,8.08,Type_4,Area_3,Type_6
13603,2685,130,11,430,-35,674,238,234,125,124,58.35,237.23,749.65,52.16,Type_4,Area_3,Type_6
13619,2649,141,10,376,45,573,235,238,133,175,31.07,207.63,604.04,22.34,Type_4,Area_3,Type_6
13655,2552,23,8,30,1,331,216,223,144,1226,65.44,227.0,1120.15,28.93,Type_17,Area_3,Type_6
13656,2541,103,8,0,0,212,233,230,130,1338,88.32,401.3,222.92,49.18,Type_17,Area_3,Type_6
13664,2539,34,10,60,4,150,219,218,134,1482,71.27,300.43,132.33,57.39,Type_10,Area_3,Type_6
13672,2591,19,21,153,43,350,199,190,121,1315,31.56,358.54,881.3,46.03,Type_10,Area_3,Type_6
13673,2557,37,18,95,24,216,216,197,110,1477,35.4,344.6,495.03,24.29,Type_10,Area_3,Type_6
13676,2599,20,23,180,51,342,198,185,116,1355,63.51,216.5,750.26,10.02,Type_10,Area_3,Type_6
13692,2573,58,23,108,37,335,229,184,75,1597,32.39,192.97,794.08,62.9,Type_10,Area_3,Type_6
13693,2562,58,22,85,26,331,230,187,79,1624,75.78,156.96,140.17,51.83,Type_10,Area_3,Type_6
13694,2543,61,17,42,10,331,232,202,96,1668,40.11,397.57,247.66,8.58,Type_10,Area_3,Type_6
13698,2646,49,13,283,110,433,225,211,118,1456,47.5,341.95,357.24,24.11,Type_2,Area_3,Type_6
13699,2569,57,23,108,33,361,229,184,77,1638,43.59,244.87,791.14,21.34,Type_10,Area_3,Type_6
13703,2576,54,23,127,43,391,227,184,78,1652,74.5,220.25,432.04,53.04,Type_10,Area_3,Type_6
13704,2566,52,23,108,33,390,225,184,81,1640,59.96,323.28,1000.81,10.46,Type_10,Area_3,Type_6
13709,2518,0,14,120,9,309,199,213,151,1425,88.63,180.48,1116.16,35.7,Type_10,Area_3,Type_6
13710,2464,90,1,0,0,30,221,236,151,1266,77.79,216.19,869.48,24.92,Type_10,Area_3,Type_6
13734,2478,6,9,120,16,153,210,223,151,1158,77.34,269.46,645.47,57.56,Type_10,Area_3,Type_6
13744,2599,70,11,295,71,601,232,218,117,1506,69.23,246.36,163.67,50.66,Type_2,Area_3,Type_6
13756,2546,54,15,376,60,511,227,206,108,1158,64.49,330.06,640.42,46.02,Type_2,Area_3,Type_6
13780,2551,198,7,0,0,1431,218,246,163,1328,71.83,358.2,115.17,18.94,Type_17,Area_3,Type_6
13831,2627,26,8,297,111,1448,216,222,142,1749,53.92,329.97,1017.33,19.15,Type_2,Area_3,Type_6
13832,2499,69,6,30,1,1224,226,228,136,1366,38.21,359.32,663.89,11.65,Type_17,Area_3,Type_6
13833,2500,42,13,60,3,1253,222,211,122,1357,71.26,289.2,674.66,61.0,Type_17,Area_3,Type_6
13839,2625,81,10,300,106,1466,233,223,121,1828,57.81,191.37,909.59,59.27,Type_2,Area_3,Type_6
13840,2583,51,12,192,76,1383,226,213,119,1666,74.25,176.41,119.05,12.29,Type_10,Area_3,Type_6
13848,2708,33,5,451,30,2376,219,229,147,1621,57.37,443.84,1184.83,38.78,Type_32,Area_3,Type_6
13849,2704,63,3,391,26,2333,222,233,146,1681,61.87,243.7,673.85,14.59,Type_32,Area_3,Type_6
13850,2586,47,20,216,76,1443,222,193,97,1589,38.78,436.9,713.13,48.03,Type_2,Area_3,Type_6
13851,2488,58,14,30,3,1296,230,209,109,1208,38.39,194.62,705.29,37.97,Type_4,Area_3,Type_6
13856,2508,305,32,108,53,743,116,204,219,551,82.17,173.44,1121.8,24.12,Type_10,Area_3,Type_6
13865,2467,324,6,0,0,841,204,233,168,674,73.43,383.01,571.06,40.46,Type_17,Area_3,Type_6
13869,2701,22,11,242,23,2278,213,217,139,1860,67.08,155.79,1105.21,63.88,Type_32,Area_3,Type_6
13870,2673,171,7,120,26,1907,226,244,151,1866,57.6,220.42,335.28,36.46,Type_4,Area_3,Type_6
13871,2651,60,17,228,12,1837,231,202,99,1889,76.95,326.33,1051.46,17.5,Type_11,Area_3,Type_6
13875,2695,29,10,162,16,2208,217,219,137,1930,54.13,360.53,204.89,33.69,Type_32,Area_3,Type_6
13877,2610,121,7,297,-11,1772,232,234,135,1950,60.96,225.15,563.68,36.51,Type_11,Area_3,Type_6
13883,2671,278,5,108,28,1939,206,241,173,1931,69.28,251.86,925.35,49.38,Type_4,Area_3,Type_6
13884,2473,47,9,42,3,1008,223,220,131,883,36.21,206.35,115.37,37.89,Type_17,Area_3,Type_6
13887,2612,90,15,234,-9,1839,242,214,98,2001,70.2,297.28,1133.14,58.32,Type_11,Area_3,Type_6
13888,2557,313,24,192,91,649,150,214,201,495,30.81,348.18,1017.91,10.35,Type_10,Area_3,Type_6
13898,2696,24,11,210,25,2182,214,216,137,1991,37.36,310.09,706.79,23.94,Type_32,Area_3,Type_6
13899,2646,86,27,170,24,1897,247,183,47,2018,87.79,212.48,1088.15,43.7,Type_4,Area_3,Type_6
13905,2695,37,10,162,41,2162,220,219,133,2014,60.94,370.82,465.93,64.85,Type_10,Area_3,Type_6
13908,2703,34,10,228,49,2218,219,218,134,2048,32.18,356.48,908.78,33.15,Type_32,Area_3,Type_6
13911,2653,82,13,85,7,2148,237,217,108,2070,80.92,368.01,573.36,15.64,Type_10,Area_3,Type_6
13913,2520,344,12,42,4,1371,195,221,164,1290,64.81,290.63,737.25,26.24,Type_17,Area_3,Type_6
13918,2613,43,10,30,4,2117,222,219,131,2108,74.19,209.77,1019.6,23.17,Type_10,Area_3,Type_6
13927,2608,82,11,95,14,1976,235,220,115,2041,32.34,252.39,434.41,48.06,Type_4,Area_3,Type_6
13928,2538,337,22,95,14,1348,167,204,174,1291,32.16,218.57,214.57,35.45,Type_10,Area_3,Type_6
13929,2551,344,15,150,35,1273,188,214,164,1201,79.89,337.63,1004.45,10.03,Type_10,Area_3,Type_6
13933,2533,97,4,30,-3,1489,226,234,143,1473,34.21,355.0,927.59,30.22,Type_17,Area_3,Type_6
13937,2534,329,10,67,-2,1449,197,229,171,1445,70.74,319.62,1081.31,36.29,Type_10,Area_3,Type_6
13938,2571,317,12,335,101,700,187,229,182,641,75.8,159.01,707.13,24.81,Type_2,Area_3,Type_6
13959,2578,117,15,30,-6,1937,245,225,105,2024,68.8,370.67,728.75,25.2,Type_17,Area_3,Type_6
13979,2559,315,6,85,3,1652,205,235,170,1771,30.55,205.77,807.57,17.57,Type_2,Area_3,Type_6
13989,2585,29,11,30,3,1900,216,216,134,2047,37.16,277.63,854.83,42.48,Type_2,Area_3,Type_6
13999,2587,27,13,67,5,1865,214,212,132,2024,53.93,187.27,774.36,36.97,Type_11,Area_3,Type_6
14000,2579,31,11,150,7,1747,217,216,133,1907,75.02,359.74,145.25,52.14,Type_11,Area_3,Type_6
14017,2624,302,12,30,11,2117,186,234,189,2307,86.66,397.86,1024.82,44.73,Type_10,Area_3,Type_6
14026,2615,27,11,212,11,1842,215,217,137,2060,50.89,443.99,804.16,58.36,Type_10,Area_3,Type_6
14044,2656,348,18,42,9,2063,183,207,160,2440,34.42,326.81,446.79,49.98,Type_10,Area_3,Type_6
14045,2634,15,14,351,26,1742,207,210,138,2012,41.38,234.22,943.22,46.86,Type_10,Area_3,Type_6
14051,2669,346,18,42,11,2059,183,209,163,2514,69.21,257.28,380.07,26.03,Type_10,Area_3,Type_6
14053,2653,91,9,361,36,1789,235,226,122,2156,70.36,316.5,1134.53,13.43,Type_2,Area_3,Type_6
14054,2644,108,6,430,29,1739,231,233,136,2072,65.32,390.56,844.57,15.23,Type_2,Area_3,Type_6
14082,2679,104,9,295,-18,1824,236,229,124,2553,78.04,390.12,849.84,25.06,Type_2,Area_3,Type_6
14083,2668,123,15,324,-21,1782,244,228,110,2498,88.33,205.16,889.64,5.13,Type_2,Area_3,Type_6
14091,2717,132,13,300,6,1987,241,233,120,2661,87.4,279.77,218.98,32.08,Type_4,Area_3,Type_6
14098,2681,150,8,301,96,1829,230,240,142,2672,88.48,352.73,400.92,19.33,Type_2,Area_3,Type_6
14140,2554,34,7,0,0,1273,219,225,142,2364,64.07,360.42,356.3,56.41,Type_17,Area_3,Type_6
14174,2625,79,8,30,-8,2230,231,225,126,2524,78.98,447.73,1011.78,53.25,Type_17,Area_3,Type_6
14175,2594,328,19,85,6,1650,171,214,182,2897,85.94,158.89,939.01,59.6,Type_10,Area_3,Type_6
14176,2616,7,16,120,33,1571,199,206,142,2888,82.58,348.02,206.27,26.95,Type_10,Area_3,Type_6
14191,2616,89,11,30,0,2144,237,222,115,2631,55.2,302.36,313.09,30.8,Type_17,Area_3,Type_6
14195,2630,329,24,95,21,1897,155,203,184,2678,35.93,342.66,103.36,50.36,Type_10,Area_3,Type_6
14196,2656,342,23,190,53,1616,166,199,168,2744,34.18,158.47,948.97,12.25,Type_10,Area_3,Type_6
14200,2623,344,16,90,12,2003,187,214,165,2631,63.9,302.29,1064.65,25.51,Type_24,Area_3,Type_6
14201,2630,335,21,95,19,1945,167,207,176,2639,58.09,346.28,617.33,60.09,Type_24,Area_3,Type_6
14209,2626,345,13,120,15,2052,193,218,164,2594,85.56,414.51,1128.87,15.57,Type_24,Area_3,Type_6
14211,2646,335,25,150,35,1958,156,198,176,2575,33.09,348.44,484.87,55.52,Type_24,Area_3,Type_6
14217,2646,108,6,0,0,2215,231,233,136,2493,34.83,207.21,745.55,40.5,Type_17,Area_3,Type_6
14218,2652,37,11,162,19,2177,219,215,129,2493,39.39,260.82,295.46,7.28,Type_10,Area_3,Type_6
14219,2653,343,21,212,42,2060,173,204,166,2502,44.99,406.15,607.58,14.5,Type_24,Area_3,Type_6
14220,2710,334,30,242,99,1826,139,187,179,2536,59.31,371.48,649.85,47.2,Type_10,Area_3,Type_6
14221,2722,345,24,268,111,1768,164,194,163,2548,72.09,250.39,569.75,45.11,Type_10,Area_3,Type_6
14226,2724,332,28,268,113,1819,144,192,180,2506,62.37,184.94,1092.81,60.38,Type_10,Area_3,Type_6
14231,2674,330,24,85,30,2221,155,202,183,2430,36.09,356.51,885.28,16.8,Type_10,Area_3,Type_6
14232,2669,51,21,170,37,2190,225,189,88,2432,72.29,377.06,765.01,42.33,Type_10,Area_3,Type_6
14233,2714,322,24,272,103,1900,151,208,193,2461,42.29,212.15,756.66,39.03,Type_10,Area_3,Type_6
14238,2649,283,3,0,0,2030,211,239,167,2385,46.31,167.62,466.48,30.34,Type_17,Area_3,Type_6
14241,2702,324,22,127,56,2132,160,211,188,2341,78.37,234.96,189.49,20.87,Type_10,Area_3,Type_6
14243,2706,44,22,255,62,2145,219,187,92,2312,81.08,167.86,135.01,17.0,Type_10,Area_3,Type_6
14244,2749,302,17,361,54,1840,170,230,199,2348,56.0,438.01,1042.04,19.63,Type_10,Area_3,Type_6
14249,2698,318,18,162,51,1944,170,221,189,2230,55.52,179.15,1180.32,64.0,Type_10,Area_3,Type_6
14250,2755,333,20,424,115,1974,170,210,177,2233,89.73,373.39,218.44,57.48,Type_10,Area_3,Type_6
14252,2719,323,18,216,73,1959,173,219,185,2195,81.34,228.07,175.64,29.43,Type_10,Area_3,Type_6
14256,2752,357,14,335,100,2015,198,214,154,2130,84.96,237.88,1081.21,7.09,Type_10,Area_3,Type_6
14257,2767,45,1,454,72,1945,219,236,155,2143,47.87,218.59,230.25,27.9,Type_10,Area_3,Type_6
14861,2520,188,5,0,0,2343,220,244,159,2249,47.07,216.95,715.19,28.89,Type_17,Area_3,Type_6
14863,2521,104,4,60,-2,2391,226,234,143,2314,37.39,407.0,166.43,10.94,Type_17,Area_3,Type_6
14864,2507,225,11,0,0,1678,206,250,181,1605,71.41,371.67,1052.58,56.55,Type_17,Area_3,Type_6
14866,2521,165,11,0,0,2059,230,244,144,2012,32.57,332.31,595.19,63.5,Type_17,Area_3,Type_6
14870,2515,33,14,30,3,1897,216,209,125,1889,55.19,228.2,284.09,8.72,Type_17,Area_3,Type_6
14872,2491,9,6,30,3,1254,214,228,152,1398,54.93,383.12,253.54,45.36,Type_10,Area_3,Type_6
14873,2510,355,8,0,0,1426,207,226,157,1622,53.06,197.48,243.1,49.53,Type_10,Area_3,Type_6
14876,2444,211,4,0,0,242,216,244,164,973,66.42,435.68,1160.28,50.13,Type_17,Area_3,Type_6
14883,2547,111,6,0,0,721,230,234,137,1114,64.75,439.35,353.37,41.06,Type_11,Area_3,Type_6
14889,2413,115,32,0,0,518,254,190,36,553,86.8,356.08,899.08,54.98,Type_4,Area_3,Type_6
14890,2396,116,27,0,0,514,254,202,56,531,85.23,240.96,658.75,25.61,Type_4,Area_3,Type_6
14892,2404,109,31,30,-25,547,254,188,37,573,58.07,418.69,438.18,64.73,Type_4,Area_3,Type_6
14893,2400,171,7,124,3,0,226,244,151,162,35.57,434.97,763.69,33.52,Type_2,Area_3,Type_6
14894,2383,69,19,60,2,603,236,200,88,595,77.44,365.65,1162.69,17.9,Type_10,Area_3,Type_6
14896,2405,53,28,67,23,661,222,168,62,642,34.12,396.02,123.85,8.62,Type_10,Area_3,Type_6
14897,2364,205,18,42,12,30,207,253,176,124,62.24,157.76,623.86,51.02,Type_2,Area_3,Type_6
14898,2429,58,31,108,47,696,224,160,46,684,39.61,180.82,455.71,22.61,Type_10,Area_3,Type_6
14900,2363,79,15,0,0,67,239,211,98,242,55.39,237.37,762.9,47.82,Type_14,Area_3,Type_6
14902,2380,27,8,0,0,162,217,222,141,335,39.63,280.82,957.54,41.03,Type_14,Area_3,Type_6
14904,2425,45,26,127,52,730,217,175,79,738,42.31,353.42,1191.13,25.05,Type_10,Area_3,Type_6
14905,2412,277,19,180,59,182,167,240,212,150,72.93,380.27,117.89,34.37,Type_2,Area_3,Type_6
14906,2401,274,25,150,48,192,146,237,226,162,78.54,292.67,300.59,23.83,Type_2,Area_3,Type_6
14908,2470,28,31,255,89,859,192,158,84,849,60.39,381.99,861.65,9.38,Type_10,Area_3,Type_6
14909,2335,252,11,30,-1,180,196,248,190,201,31.96,246.11,736.23,6.81,Type_3,Area_3,Type_6
14913,2467,14,30,190,24,702,177,164,110,825,74.37,441.41,1100.63,26.21,Type_10,Area_3,Type_6
14917,2342,164,10,0,0,182,229,243,146,212,76.85,441.36,777.83,22.98,Type_10,Area_3,Type_6
14922,2467,206,15,0,0,1482,210,253,175,1087,84.44,174.9,1136.3,51.91,Type_16,Area_3,Type_6
14927,2542,163,9,0,0,1473,229,243,146,711,86.15,198.93,907.89,14.36,Type_3,Area_3,Type_6
14933,2517,13,27,60,5,1240,183,173,117,794,63.68,322.75,360.35,27.76,Type_10,Area_3,Type_6
14934,2507,31,23,42,17,1209,206,182,102,853,50.27,442.02,1044.81,8.82,Type_10,Area_3,Type_6
14935,2420,162,7,0,0,1082,227,242,148,1150,34.3,158.12,688.1,8.33,Type_16,Area_3,Type_6
14953,2396,337,8,0,0,752,203,229,165,1165,77.03,260.66,344.31,29.87,Type_10,Area_3,Type_6
14956,2402,3,12,30,10,725,204,217,150,1140,72.94,246.48,626.07,56.46,Type_10,Area_3,Type_6
14957,2468,65,25,190,74,816,234,182,65,990,83.34,318.36,521.98,40.33,Type_10,Area_3,Type_6
14959,2363,176,14,0,0,612,226,247,150,994,66.5,270.35,927.2,20.71,Type_16,Area_3,Type_6
14964,2362,89,24,30,7,560,248,194,61,957,36.23,281.73,155.76,11.13,Type_4,Area_3,Type_6
14965,2591,80,21,67,4,3030,242,198,76,1177,53.09,301.3,947.39,11.51,Type_10,Area_3,Type_6
14968,2583,96,28,170,26,2012,251,187,44,649,49.93,328.94,353.74,43.71,Type_10,Area_3,Type_6
14969,2380,90,27,60,25,541,249,187,49,949,54.68,420.73,501.81,29.27,Type_4,Area_3,Type_6
14970,2596,66,22,85,13,3024,235,190,75,1148,66.17,210.18,1162.47,29.8,Type_10,Area_3,Type_6
14971,2596,99,30,212,39,2032,252,183,35,691,89.99,377.92,194.36,23.19,Type_4,Area_3,Type_6
14972,2571,146,11,150,39,1945,235,239,134,618,59.58,355.4,671.32,31.06,Type_10,Area_3,Type_6
14973,2529,95,26,90,11,1860,250,192,54,552,42.51,229.75,652.49,40.23,Type_10,Area_3,Type_6
14975,2426,81,15,201,29,577,239,212,99,1019,32.54,427.31,457.18,20.7,Type_4,Area_3,Type_6
14976,2350,100,12,0,0,495,239,224,113,890,63.53,425.53,1117.77,34.69,Type_16,Area_3,Type_6
14978,2446,66,21,242,49,582,235,192,78,1040,42.31,164.42,811.16,54.17,Type_10,Area_3,Type_6
14979,2587,72,15,85,5,2954,236,210,102,1072,71.72,411.68,640.48,54.3,Type_10,Area_3,Type_6
14984,2528,54,25,108,34,1768,225,179,74,607,52.46,165.07,760.65,17.94,Type_4,Area_3,Type_6
14987,2470,179,13,0,0,1558,225,247,152,553,77.6,157.28,882.28,45.67,Type_4,Area_3,Type_6
14992,2470,186,2,30,0,1513,219,240,157,607,64.8,206.74,845.93,24.52,Type_10,Area_3,Type_6
14998,2522,37,16,60,-13,2564,218,204,118,781,33.07,267.92,614.01,59.71,Type_10,Area_3,Type_6
14999,2460,52,8,0,0,1406,225,222,131,690,70.98,180.25,352.54,33.99,Type_4,Area_3,Type_6
15000,2542,29,22,95,6,2621,207,187,108,751,45.06,201.96,1195.92,15.21,Type_10,Area_3,Type_6
15002,2539,9,19,85,12,2499,195,198,136,726,74.8,248.9,256.04,57.2,Type_10,Area_3,Type_6
15003,2466,162,1,0,0,1485,219,238,156,755,63.76,374.78,831.0,28.36,Type_4,Area_3,Type_6
15004,2436,72,18,42,-1,983,238,202,88,860,35.0,172.43,1190.69,15.68,Type_2,Area_3,Type_6
15005,2428,272,14,0,0,878,182,244,200,983,41.13,408.14,761.6,39.59,Type_10,Area_3,Type_6
15007,2437,225,6,30,0,815,212,245,170,1040,45.47,379.8,415.53,12.28,Type_10,Area_3,Type_6
15009,2493,22,18,90,4,1921,206,198,125,872,60.24,396.86,343.35,8.38,Type_10,Area_3,Type_6
15010,2522,28,22,85,22,1831,205,185,107,942,42.19,204.84,704.52,18.83,Type_10,Area_3,Type_6
15011,2514,27,21,67,14,1801,205,189,112,966,34.05,187.32,926.7,5.44,Type_10,Area_3,Type_6
